country,survey_date,pct_mask,pct_worried_catch_covid,pct_belief_masking_effective,pct_received_news_local_health,pct_received_news_experts,pct_received_news_who,pct_received_news_govt_health,pct_received_news_politicians,pct_received_news_journalists,pct_received_news_friends,pct_trust_covid_info_local_health,pct_trust_covid_info_experts,pct_trust_covid_info_who,pct_trust_covid_info_govt_health,pct_trust_covid_info_politicians,pct_trust_covid_info_journalists,pct_trust_covid_info_friends,total_cases,total_tests,total_deaths,Containment health index,new_cases_smoothed,new_deaths_smoothed
Argentina,2021-05-21,0.883037,0.842583,0.914011,0.397329,0.321977,0.164073,0.435724,0.264887,0.583198,0.374853,0.522756,0.600122,0.398862,0.218241,0.064125,0.12978,0.299717,3429880.0,13586601.0,82322.0,78.1,23712.714,520.143
Argentina,2021-05-22,0.897337,0.836449,0.922906,0.412022,0.366311,0.185465,0.392395,0.263685,0.585812,0.368339,0.544194,0.588314,0.407229,0.190801,0.056254,0.117624,0.274834,3429880.0,13681398.0,82322.0,76.31,23712.714,520.143
Argentina,2021-05-23,0.8787,0.820045,0.926571,0.401123,0.349691,0.184123,0.416509,0.250725,0.573796,0.353575,0.524182,0.587127,0.402625,0.209455,0.060317,0.139199,0.263282,3664540.0,13729849.0,86838.0,76.31,33522.857,645.143
Argentina,2021-05-24,0.868005,0.850276,0.924137,0.412789,0.338874,0.192465,0.390328,0.234733,0.575215,0.394057,0.516868,0.614344,0.405798,0.209091,0.042794,0.11455,0.287939,3664540.0,13815092.0,86838.0,76.31,33522.857,645.143
Argentina,2021-05-25,0.883632,0.826286,0.932578,0.420546,0.351768,0.221484,0.389583,0.219958,0.586381,0.38215,0.501427,0.591227,0.419661,0.187467,0.048048,0.129039,0.263627,3664540.0,13896558.0,86838.0,76.31,33522.857,645.143
Argentina,2021-05-26,0.847787,0.820539,0.908498,0.435172,0.326358,0.192395,0.409569,0.211883,0.581842,0.414134,0.505059,0.546192,0.397133,0.176432,0.059905,0.116003,0.302812,3664540.0,14011918.0,86838.0,76.31,33522.857,645.143
Argentina,2021-05-27,0.854214,0.829247,0.933295,0.418084,0.34294,0.186543,0.362418,0.209652,0.587447,0.354209,0.493309,0.574736,0.377978,0.18843,0.049568,0.114761,0.251968,3664540.0,14131951.0,86838.0,76.31,33522.857,645.143
Argentina,2021-05-28,0.856079,0.829535,0.909299,0.397137,0.323847,0.182243,0.385819,0.213443,0.601137,0.371862,0.52836,0.604178,0.395925,0.191211,0.03764,0.117658,0.247941,3664540.0,14255230.0,86838.0,76.31,33522.857,645.143
Argentina,2021-05-29,0.869074,0.827008,0.928525,0.427518,0.359173,0.177727,0.407324,0.212089,0.595221,0.360451,0.533282,0.58792,0.410553,0.187624,0.04918,0.123471,0.232081,3664540.0,14338964.0,86838.0,76.31,33522.857,645.143
Argentina,2021-05-30,0.837024,0.834515,0.917753,0.452224,0.346355,0.196985,0.40675,0.216592,0.553201,0.408388,0.498918,0.549583,0.378799,0.189917,0.047821,0.112188,0.247505,3872872.0,14391541.0,91177.0,76.31,29761.714,619.857
Argentina,2021-05-31,0.851911,0.846574,0.91482,0.418196,0.34406,0.175154,0.40188,0.212156,0.551531,0.354597,0.51988,0.606694,0.417219,0.208474,0.054325,0.104144,0.26677,3872872.0,14499578.0,91177.0,76.31,29761.714,619.857
Argentina,2021-06-01,0.849488,0.818192,0.902845,0.416703,0.338831,0.197899,0.36022,0.200468,0.552636,0.352783,0.459859,0.543587,0.381065,0.186747,0.045657,0.106394,0.23574,3872872.0,14611725.0,91177.0,76.31,29761.714,619.857
Argentina,2021-06-02,0.865801,0.838853,0.923,0.412473,0.370644,0.203933,0.382063,0.202697,0.568169,0.379202,0.541629,0.600595,0.399707,0.178025,0.04224,0.126725,0.28669,3872872.0,14722559.0,91177.0,76.31,29761.714,619.857
Argentina,2021-06-03,0.887911,0.83786,0.898442,0.404577,0.349809,0.223464,0.387491,0.206499,0.570698,0.374804,0.517708,0.595604,0.38513,0.187275,0.048738,0.097554,0.272171,3872872.0,14838348.0,91177.0,76.31,29761.714,619.857
Argentina,2021-06-04,0.878011,0.850949,0.916416,0.443439,0.372322,0.202114,0.399835,0.207417,0.53591,0.386032,0.503118,0.581384,0.423822,0.188179,0.047485,0.123461,0.26163,3872872.0,14948780.0,91177.0,76.31,29761.714,619.857
Argentina,2021-06-05,0.871029,0.842633,0.908389,0.402804,0.350155,0.170773,0.402823,0.224531,0.563484,0.383386,0.54318,0.626463,0.4509,0.236376,0.051626,0.133503,0.283896,3872872.0,15029163.0,91177.0,76.31,29761.714,619.857
Argentina,2021-06-06,0.873966,0.829494,0.917506,0.422502,0.386098,0.218144,0.392575,0.193518,0.562193,0.366159,0.514335,0.583229,0.401422,0.195974,0.059034,0.112748,0.244536,4068077.0,15077201.0,95155.0,76.31,27886.429,568.286
Argentina,2021-06-07,0.882324,0.821689,0.918739,0.445623,0.36929,0.204171,0.392478,0.200284,0.568327,0.406824,0.503063,0.567193,0.402555,0.18411,0.059042,0.113504,0.263126,4068077.0,15185799.0,95155.0,76.31,27886.429,568.286
Argentina,2021-06-08,0.881026,0.808892,0.907483,0.421631,0.369334,0.201084,0.353177,0.202041,0.56114,0.361042,0.494617,0.592902,0.397287,0.189135,0.046477,0.110473,0.21492,4068077.0,15293668.0,95155.0,73.93,27886.429,568.286
Argentina,2021-06-09,0.877621,0.811484,0.906888,0.407354,0.359544,0.200659,0.391527,0.182039,0.545068,0.402053,0.488964,0.544922,0.375518,0.18876,0.05424,0.105341,0.237933,4068077.0,15395254.0,95155.0,73.93,27886.429,568.286
Argentina,2021-06-10,0.877107,0.826449,0.917364,0.427878,0.348129,0.201914,0.397367,0.19645,0.550664,0.40288,0.506341,0.580304,0.416719,0.179077,0.048003,0.114325,0.261499,4068077.0,15498005.0,95155.0,73.93,27886.429,568.286
Argentina,2021-06-11,0.888236,0.829214,0.908102,0.427332,0.339869,0.182181,0.36354,0.206058,0.569212,0.359824,0.538856,0.586719,0.425369,0.227842,0.057165,0.129605,0.272661,4068077.0,15601251.0,95155.0,73.93,27886.429,568.286
Argentina,2021-06-12,0.906024,0.83038,0.933471,0.398927,0.362993,0.170083,0.402532,0.239691,0.565951,0.394855,0.51245,0.57906,0.382748,0.185798,0.043015,0.100941,0.250879,4068077.0,15669427.0,95155.0,73.93,27886.429,568.286
Argentina,2021-06-13,0.886059,0.819921,0.904252,0.383584,0.359547,0.164611,0.390967,0.196748,0.538257,0.344024,0.503672,0.581002,0.410628,0.212806,0.064775,0.128392,0.260824,4230846.0,15712779.0,98472.0,73.93,23252.714,473.857
Argentina,2021-06-14,0.887655,0.819336,0.921394,0.409087,0.322417,0.199544,0.400355,0.207084,0.560498,0.366385,0.497359,0.557942,0.421334,0.201508,0.046378,0.125894,0.274788,4230846.0,15818759.0,98472.0,75.36,23252.714,473.857
Argentina,2021-06-15,0.901765,0.828077,0.930629,0.42691,0.401551,0.216189,0.39714,0.19677,0.602976,0.359507,0.560002,0.650073,0.433411,0.2395,0.05835,0.124823,0.23474,4230846.0,15922191.0,98472.0,75.36,23252.714,473.857
Argentina,2021-06-16,0.881333,0.807842,0.904753,0.401353,0.340098,0.199362,0.354663,0.172466,0.549852,0.341951,0.552469,0.634119,0.439881,0.229398,0.06373,0.135736,0.229737,4230846.0,16019430.0,98472.0,75.36,23252.714,473.857
Argentina,2021-06-17,0.885964,0.82145,0.926968,0.375677,0.324845,0.211674,0.358083,0.154774,0.547367,0.371646,0.505493,0.582336,0.410321,0.203312,0.045399,0.117306,0.25538,4230846.0,16111822.0,98472.0,76.79,23252.714,473.857
Argentina,2021-06-18,0.874987,0.830813,0.89138,0.390574,0.353159,0.16576,0.384606,0.182291,0.576508,0.345977,0.494935,0.588635,0.400117,0.219327,0.032282,0.152921,0.252855,4230846.0,16202453.0,98472.0,76.79,23252.714,473.857
Argentina,2021-06-19,0.846542,0.827743,0.910538,0.431014,0.339445,0.209022,0.360392,0.174719,0.53166,0.387362,0.466752,0.553383,0.426235,0.233608,0.052506,0.110521,0.240337,4230846.0,16269834.0,98472.0,76.79,23252.714,473.857
Argentina,2021-06-20,0.888526,0.786439,0.892201,0.37348,0.345907,0.180857,0.320629,0.201718,0.529088,0.339622,0.493257,0.585974,0.413008,0.230963,0.054841,0.099509,0.203546,4368482.0,16301956.0,101166.0,76.79,19662.286,384.857
Argentina,2021-06-21,0.876959,0.813149,0.924787,0.402608,0.352156,0.197904,0.34294,0.176586,0.559423,0.386621,0.484247,0.594397,0.419949,0.198028,0.045035,0.145693,0.260996,4368482.0,16357852.0,101166.0,76.79,19662.286,384.857
Argentina,2021-06-22,0.860825,0.776178,0.911761,0.403071,0.331455,0.179451,0.341749,0.142582,0.507671,0.378434,0.489446,0.552712,0.391635,0.231118,0.050416,0.132874,0.240819,4368482.0,16454096.0,101166.0,75.0,19662.286,384.857
Argentina,2021-06-23,0.865881,0.838465,0.914833,0.396623,0.36131,0.238114,0.390743,0.185503,0.540893,0.361468,0.506591,0.58844,0.440972,0.232242,0.049834,0.108936,0.27907,4368482.0,16549362.0,101166.0,75.0,19662.286,384.857
Argentina,2021-06-24,0.895285,0.81753,0.926257,0.441993,0.368407,0.236648,0.368239,0.183489,0.549345,0.413911,0.506939,0.597739,0.395376,0.198264,0.050252,0.15262,0.232678,4368482.0,16642481.0,101166.0,75.0,19662.286,384.857
Argentina,2021-06-25,0.88063,0.803619,0.922848,0.357728,0.374889,0.187805,0.388362,0.179401,0.593282,0.402763,0.534338,0.590612,0.385412,0.181552,0.042645,0.134296,0.270377,4368482.0,16745080.0,101166.0,75.0,19662.286,384.857
Argentina,2021-06-26,0.90603,0.802526,0.905026,0.384314,0.399192,0.229941,0.400833,0.17653,0.566387,0.367183,0.487772,0.585888,0.397771,0.168156,0.046084,0.135759,0.230314,4368482.0,16811140.0,101166.0,75.0,19662.286,384.857
Argentina,2021-06-27,0.90528,0.807839,0.925425,0.382045,0.374532,0.20461,0.349315,0.169492,0.50723,0.337596,0.472127,0.586967,0.37471,0.217393,0.044248,0.130038,0.267214,4501629.0,16849124.0,103698.0,75.0,19021.0,361.714
Argentina,2021-06-28,0.898656,0.830185,0.906886,0.35488,0.345284,0.160293,0.366729,0.159817,0.52452,0.368392,0.489712,0.567818,0.402956,0.20072,0.046812,0.126077,0.222956,4501629.0,16932725.0,103698.0,75.0,19021.0,361.714
Argentina,2021-06-29,0.880119,0.789802,0.883417,0.408446,0.353381,0.171468,0.357635,0.188304,0.575087,0.351344,0.498713,0.578751,0.39326,0.195983,0.060718,0.138589,0.239942,4501629.0,17021016.0,103698.0,75.0,19021.0,361.714
Argentina,2021-06-30,0.892677,0.814015,0.916201,0.372031,0.346351,0.182522,0.333033,0.167673,0.573801,0.343269,0.485989,0.58872,0.393873,0.185314,0.043932,0.128315,0.209297,4501629.0,17112630.0,103698.0,75.0,19021.0,361.714
Argentina,2021-07-01,0.893224,0.816804,0.920084,0.365647,0.366985,0.180015,0.357639,0.142016,0.572565,0.345063,0.50939,0.601882,0.416495,0.198417,0.048075,0.12109,0.232316,4501629.0,17201235.0,103698.0,75.0,19021.0,361.714
Argentina,2021-07-02,0.890853,0.833959,0.923409,0.428238,0.355539,0.209637,0.35853,0.164512,0.547796,0.372822,0.520834,0.576169,0.40849,0.203283,0.038506,0.141533,0.251027,4501629.0,17297908.0,103698.0,75.0,19021.0,361.714
Argentina,2021-07-03,0.886749,0.805372,0.922221,0.402496,0.384337,0.189641,0.37872,0.176363,0.549637,0.351647,0.499646,0.587925,0.433844,0.210348,0.035913,0.123553,0.212239,4501629.0,17359929.0,103698.0,75.0,19021.0,361.714
Argentina,2021-07-04,0.883715,0.808154,0.90995,0.428992,0.384763,0.208612,0.360859,0.168234,0.560404,0.362571,0.530986,0.607835,0.434584,0.211954,0.051872,0.12279,0.238404,4627073.0,17399947.0,105867.0,75.0,17920.571,309.857
Argentina,2021-07-05,0.873613,0.822957,0.907331,0.409208,0.368463,0.174808,0.361575,0.141295,0.505582,0.371039,0.476427,0.570945,0.384935,0.216828,0.054605,0.120063,0.21589,4627073.0,17492642.0,105867.0,75.0,17920.571,309.857
Argentina,2021-07-06,0.911514,0.798332,0.916494,0.384807,0.365659,0.188878,0.34591,0.170667,0.568353,0.387466,0.483104,0.593567,0.409715,0.221741,0.051442,0.101344,0.230486,4627073.0,17599887.0,105867.0,75.0,17920.571,309.857
Argentina,2021-07-07,0.898337,0.813657,0.92322,0.403162,0.400908,0.219834,0.381859,0.158165,0.548657,0.335562,0.496643,0.597302,0.406577,0.2084,0.048209,0.103303,0.200561,4627073.0,17701530.0,105867.0,75.0,17920.571,309.857
Argentina,2021-07-08,0.892627,0.783211,0.917902,0.440823,0.316244,0.179002,0.370137,0.139797,0.548661,0.376486,0.516649,0.598836,0.407688,0.218973,0.057061,0.118469,0.223161,4627073.0,17811631.0,105867.0,75.0,17920.571,309.857
Argentina,2021-07-09,0.900519,0.791234,0.913936,0.385072,0.347977,0.211903,0.343289,0.153466,0.521473,0.347342,0.502846,0.598533,0.424092,0.219424,0.037765,0.112047,0.224411,4627073.0,17876123.0,105867.0,75.0,17920.571,309.857
Argentina,2021-07-10,0.893904,0.810016,0.881764,0.430086,0.389481,0.218179,0.375365,0.201945,0.541729,0.344705,0.551548,0.640504,0.407369,0.248257,0.071401,0.111677,0.276815,4627073.0,17943398.0,105867.0,75.0,17920.571,309.857
Argentina,2021-07-11,0.895818,0.796618,0.913423,0.392333,0.361884,0.202908,0.389673,0.145356,0.512444,0.350675,0.513899,0.594619,0.437732,0.259816,0.084733,0.138995,0.257895,4735954.0,17984510.0,107756.0,75.0,15554.429,269.857
Argentina,2021-07-12,0.908401,0.7918,0.927257,0.396918,0.349016,0.183185,0.324199,0.141475,0.540469,0.345651,0.498588,0.606894,0.418219,0.236132,0.043452,0.102399,0.224431,4735954.0,18086372.0,107756.0,75.0,15554.429,269.857
Argentina,2021-07-13,0.884305,0.787419,0.90616,0.408108,0.349264,0.198022,0.355209,0.180424,0.55366,0.386087,0.518256,0.630989,0.455382,0.246663,0.075061,0.135681,0.257782,4735954.0,18190784.0,107756.0,75.0,15554.429,269.857
Argentina,2021-07-14,0.893773,0.808696,0.911728,0.400068,0.359947,0.212936,0.355526,0.134091,0.508034,0.359048,0.506022,0.604752,0.414597,0.225683,0.056211,0.103411,0.201888,4735954.0,18293040.0,107756.0,75.0,15554.429,269.857
Argentina,2021-07-15,0.892754,0.782263,0.897173,0.420448,0.332094,0.21016,0.343869,0.147653,0.544666,0.378123,0.550238,0.62127,0.454388,0.228685,0.044203,0.116885,0.257446,4735954.0,18396441.0,107756.0,75.0,15554.429,269.857
Argentina,2021-07-16,0.908165,0.837912,0.925276,0.37824,0.342729,0.225404,0.354234,0.156201,0.522001,0.369034,0.521871,0.608277,0.440687,0.201668,0.038512,0.099019,0.193077,4735954.0,18497214.0,107756.0,75.0,15554.429,269.857
Argentina,2021-07-17,0.916281,0.818157,0.924819,0.397347,0.360104,0.224553,0.376421,0.150446,0.551107,0.352595,0.513965,0.60486,0.425059,0.231848,0.050302,0.128792,0.21116,4735954.0,18565693.0,107756.0,75.0,15554.429,269.857
Argentina,2021-07-18,0.894035,0.818685,0.921708,0.38525,0.327468,0.188228,0.324774,0.138515,0.498859,0.355062,0.50103,0.571294,0.405524,0.218518,0.060782,0.108386,0.235563,4841064.0,18609331.0,109538.0,75.0,15015.714,254.571
Argentina,2021-07-19,0.892644,0.827926,0.90598,0.386042,0.349124,0.213356,0.349913,0.161625,0.532031,0.34814,0.507225,0.614304,0.42222,0.204708,0.066364,0.126946,0.203876,4841064.0,18703516.0,109538.0,75.0,15015.714,254.571
Argentina,2021-07-20,0.907659,0.812642,0.915569,0.406743,0.363267,0.21382,0.358346,0.165044,0.549801,0.391367,0.517034,0.573358,0.372543,0.211548,0.060651,0.121947,0.252185,4841064.0,18792610.0,109538.0,75.0,15015.714,254.571
Argentina,2021-07-21,0.911774,0.834791,0.922907,0.384098,0.381354,0.210822,0.388827,0.151893,0.532966,0.341553,0.538737,0.627085,0.42107,0.249258,0.046933,0.129405,0.229585,4841064.0,18887851.0,109538.0,75.0,15015.714,254.571
Argentina,2021-07-22,0.900845,0.791206,0.908836,0.39835,0.365126,0.203071,0.360734,0.16639,0.534102,0.338559,0.526616,0.606425,0.435246,0.218931,0.049681,0.106575,0.229277,4841064.0,18988048.0,109538.0,75.0,15015.714,254.571
Argentina,2021-07-23,0.879457,0.779274,0.877573,0.388452,0.297365,0.199705,0.332069,0.139501,0.51585,0.38216,0.488604,0.589344,0.455875,0.228913,0.05424,0.128772,0.224886,4841064.0,19083716.0,109538.0,75.0,15015.714,254.571
Argentina,2021-07-24,0.906413,0.810359,0.887314,0.375702,0.361434,0.201888,0.350708,0.152101,0.47653,0.315558,0.50224,0.616645,0.41776,0.22205,0.060424,0.113428,0.229447,4841064.0,19153643.0,109538.0,75.0,15015.714,254.571
Argentina,2021-07-25,0.893119,0.78013,0.894193,0.369689,0.349288,0.184963,0.349082,0.15461,0.541804,0.336936,0.495781,0.591365,0.408981,0.234375,0.056151,0.108604,0.23971,4929412.0,19204895.0,110905.0,75.0,12621.143,195.286
Argentina,2021-07-26,0.902391,0.778442,0.900007,0.37887,0.323941,0.175161,0.314085,0.143289,0.562195,0.356277,0.498607,0.566073,0.375115,0.194527,0.057,0.11484,0.225173,4929412.0,19312182.0,110905.0,74.5,12621.143,195.286
Argentina,2021-07-27,0.91255,0.802789,0.918864,0.37053,0.317338,0.214077,0.324042,0.167811,0.54539,0.381828,0.473219,0.571403,0.412424,0.181635,0.045206,0.100334,0.2076,4929412.0,19406446.0,110905.0,74.48,12621.143,195.286
Argentina,2021-07-28,0.892781,0.79139,0.908527,0.376713,0.323278,0.18183,0.342066,0.140135,0.523274,0.322616,0.521183,0.634969,0.422975,0.198375,0.057847,0.133816,0.194798,4929412.0,19501832.0,110905.0,74.47,12621.143,195.286
Argentina,2021-07-29,0.903479,0.80058,0.900079,0.362339,0.330081,0.163405,0.346655,0.124413,0.525227,0.348713,0.52012,0.581691,0.423509,0.241254,0.063635,0.143102,0.266706,4929412.0,19590996.0,110905.0,74.45,12621.143,195.286
Argentina,2021-07-30,0.906301,0.784585,0.901041,0.371879,0.334283,0.190034,0.336521,0.142748,0.514501,0.359814,0.545092,0.632581,0.462912,0.22279,0.075896,0.128432,0.219321,4929412.0,19694798.0,110905.0,74.43,12621.143,195.286
Argentina,2021-07-31,0.883811,0.772432,0.913046,0.354765,0.317646,0.192409,0.357996,0.120926,0.495685,0.30334,0.515628,0.605485,0.445252,0.211052,0.035687,0.103612,0.233589,4929412.0,19766030.0,110905.0,74.42,12621.143,195.286
Argentina,2021-08-01,0.898219,0.788578,0.910497,0.348563,0.354499,0.193889,0.323967,0.157676,0.562922,0.338437,0.469382,0.591558,0.421226,0.221213,0.058511,0.118658,0.23466,5016637.0,19810830.0,112110.0,74.41,12460.714,172.143
Argentina,2021-08-02,0.894764,0.81141,0.908575,0.373936,0.353584,0.176678,0.330113,0.143642,0.530044,0.37685,0.499989,0.564166,0.40883,0.188279,0.051887,0.114117,0.240691,5016637.0,19918031.0,112110.0,74.4,12460.714,172.143
Argentina,2021-08-03,0.895493,0.801817,0.908787,0.386682,0.368752,0.239855,0.361159,0.148926,0.549191,0.390627,0.529401,0.598312,0.440479,0.220569,0.045976,0.123158,0.256092,5016637.0,20027246.0,112110.0,74.38,12460.714,172.143
Argentina,2021-08-04,0.90216,0.808573,0.904218,0.376642,0.374299,0.194512,0.366161,0.135702,0.518495,0.361256,0.505677,0.601764,0.390713,0.208931,0.043129,0.110034,0.239066,5016637.0,20133517.0,112110.0,74.36,12460.714,172.143
Argentina,2021-08-05,0.905057,0.79115,0.902912,0.365604,0.37308,0.235914,0.361813,0.167942,0.514913,0.319181,0.490741,0.587195,0.433236,0.233897,0.051089,0.138324,0.251618,5016637.0,20241492.0,112110.0,74.34,12460.714,172.143
Argentina,2021-08-06,0.898437,0.802402,0.896706,0.353736,0.358484,0.20587,0.324793,0.144183,0.530341,0.338383,0.477716,0.610988,0.408035,0.224985,0.076706,0.131465,0.237052,5016637.0,20356460.0,112110.0,74.32,12460.714,172.143
Argentina,2021-08-07,0.90112,0.777803,0.909361,0.353102,0.356631,0.177405,0.370204,0.141962,0.525467,0.306559,0.507536,0.578049,0.403109,0.195369,0.034532,0.115884,0.233296,5016637.0,20424245.0,112110.0,74.9,12460.714,172.143
Argentina,2021-08-08,0.9079,0.802998,0.914516,0.344862,0.3409,0.19097,0.318638,0.135434,0.534981,0.318645,0.527117,0.630418,0.433039,0.249546,0.077989,0.11883,0.25995,5097074.0,20470433.0,113267.0,74.9,11491.0,165.286
Argentina,2021-08-09,0.899231,0.818564,0.909141,0.355652,0.311665,0.202703,0.351023,0.128562,0.464565,0.290272,0.479114,0.557164,0.408754,0.221757,0.057234,0.121577,0.233374,5097074.0,20568582.0,113267.0,74.88,11491.0,165.286
Argentina,2021-08-10,0.901795,0.76261,0.888572,0.365243,0.362502,0.184124,0.356457,0.147792,0.499569,0.338386,0.521947,0.626748,0.448487,0.227324,0.051686,0.131408,0.232476,5097074.0,20664033.0,113267.0,74.87,11491.0,165.286
Argentina,2021-08-11,0.900019,0.773091,0.904177,0.407888,0.330043,0.235523,0.351383,0.143768,0.505109,0.34528,0.517976,0.609023,0.45889,0.256011,0.068716,0.142908,0.247145,5097074.0,20767778.0,113267.0,74.86,11491.0,165.286
Argentina,2021-08-12,0.901166,0.775123,0.903285,0.370062,0.352518,0.215314,0.355777,0.132674,0.504771,0.347204,0.526696,0.633293,0.425359,0.219397,0.045808,0.115084,0.235475,5097074.0,20867993.0,113267.0,74.84,11491.0,165.286
Argentina,2021-08-13,0.898689,0.804934,0.914018,0.367091,0.353677,0.214829,0.34185,0.159763,0.505774,0.349606,0.481799,0.593191,0.424352,0.216716,0.051332,0.117119,0.250754,5097074.0,20968774.0,113267.0,74.82,11491.0,165.286
Argentina,2021-08-14,0.888603,0.752517,0.880811,0.396075,0.361158,0.218314,0.363353,0.161937,0.564888,0.333455,0.510323,0.586893,0.428282,0.215446,0.055394,0.131351,0.224827,5097074.0,21041050.0,113267.0,74.81,11491.0,165.286
Argentina,2021-08-15,0.888637,0.778029,0.924737,0.38369,0.336192,0.204113,0.363775,0.152803,0.521902,0.371087,0.519862,0.589511,0.429506,0.194749,0.05296,0.116966,0.210018,5159380.0,21081938.0,114160.0,74.8,8900.857,127.571
Argentina,2021-08-16,0.895626,0.777469,0.918081,0.390061,0.333739,0.176817,0.306623,0.12658,0.507333,0.328147,0.521426,0.617699,0.4644,0.263664,0.067601,0.138993,0.236505,5159380.0,21135791.0,114160.0,74.8,8900.857,127.571
Argentina,2021-08-17,0.893718,0.774264,0.878664,0.339649,0.283854,0.192256,0.308272,0.151026,0.506904,0.302283,0.495988,0.591633,0.397406,0.242872,0.060039,0.108014,0.218044,5159380.0,21237885.0,114160.0,74.79,8900.857,127.571
Argentina,2021-08-18,0.903708,0.769556,0.90507,0.391169,0.319002,0.228577,0.342397,0.154075,0.501762,0.349963,0.487942,0.563856,0.363984,0.200329,0.053234,0.111813,0.214741,5159380.0,21337910.0,114160.0,74.77,8900.857,127.571
Argentina,2021-08-19,0.916925,0.763245,0.891294,0.374805,0.348012,0.201586,0.317855,0.151198,0.498754,0.320298,0.508279,0.57537,0.415405,0.181102,0.047393,0.098744,0.202425,5159380.0,21439923.0,114160.0,74.75,8900.857,127.571
Argentina,2021-08-20,0.898885,0.818024,0.916144,0.36473,0.325979,0.183011,0.338122,0.119565,0.482889,0.337078,0.526338,0.612333,0.442013,0.235445,0.046455,0.108341,0.220066,5159380.0,21543789.0,114160.0,74.73,8900.857,127.571
Argentina,2021-08-21,0.909726,0.764885,0.909412,0.400345,0.314187,0.174637,0.334985,0.141343,0.510751,0.338798,0.507036,0.606804,0.423633,0.221149,0.051337,0.113409,0.234463,5159380.0,21611730.0,114160.0,74.72,8900.857,127.571
Argentina,2021-08-22,0.914881,0.784636,0.905436,0.338416,0.361962,0.218984,0.344662,0.135857,0.525811,0.32643,0.551638,0.631134,0.44414,0.263334,0.069183,0.162733,0.262602,5206634.0,21657156.0,114844.0,74.71,6750.571,97.714
Argentina,2021-08-23,0.903941,0.795863,0.916333,0.384023,0.325817,0.197184,0.322933,0.142148,0.518894,0.365819,0.546131,0.601003,0.440017,0.208084,0.061162,0.11235,0.230666,5206634.0,21761434.0,114844.0,74.69,6750.571,97.714
Argentina,2021-08-24,0.922603,0.786204,0.909525,0.366646,0.333821,0.19741,0.295803,0.11883,0.482863,0.314389,0.517281,0.609182,0.439565,0.205172,0.045967,0.128264,0.217807,5206634.0,21862850.0,114844.0,74.66,6750.571,97.714
Argentina,2021-08-25,0.900517,0.771378,0.88036,0.357724,0.301334,0.165149,0.323274,0.150827,0.512689,0.304201,0.501387,0.568927,0.412537,0.175799,0.041557,0.097889,0.21676,5206634.0,21962523.0,114844.0,74.63,6750.571,97.714
Argentina,2021-08-26,0.916063,0.796827,0.904864,0.397412,0.337548,0.224295,0.332093,0.11622,0.499671,0.326788,0.532394,0.612554,0.443234,0.217431,0.042882,0.138771,0.213603,5206634.0,22061474.0,114844.0,74.61,6750.571,97.714
Argentina,2021-08-27,0.902199,0.770703,0.889653,0.377794,0.345992,0.17843,0.294897,0.082632,0.460202,0.296626,0.485713,0.571911,0.44244,0.209124,0.061712,0.138375,0.271302,5206634.0,22163480.0,114844.0,74.58,6750.571,97.714
Argentina,2021-08-28,0.912375,0.740618,0.896261,0.325887,0.303346,0.175272,0.30884,0.11703,0.448684,0.313571,0.483942,0.530481,0.397897,0.213934,0.073056,0.128561,0.226275,5206634.0,22225931.0,114844.0,74.57,6750.571,97.714
Argentina,2021-08-29,0.898351,0.7901,0.897538,0.365253,0.343896,0.169078,0.342656,0.12477,0.489197,0.306369,0.542142,0.580549,0.440263,0.198258,0.0692,0.143303,0.200297,5244899.0,22266187.0,115381.0,74.56,5466.429,76.714
Argentina,2021-08-30,0.898004,0.755859,0.89379,0.389183,0.349307,0.211026,0.338863,0.125722,0.484081,0.339707,0.503606,0.5714,0.412914,0.237393,0.042066,0.124901,0.213658,5244899.0,22357586.0,115381.0,74.54,5466.429,76.714
Argentina,2021-08-31,0.899223,0.776003,0.910884,0.329201,0.325154,0.190424,0.317459,0.150116,0.524343,0.324423,0.516302,0.591162,0.432922,0.203397,0.052495,0.157523,0.275898,5244899.0,22460576.0,115381.0,74.51,5466.429,76.714
Argentina,2021-09-01,0.895786,0.767931,0.881297,0.363295,0.295167,0.193816,0.333211,0.150286,0.510287,0.32156,0.493446,0.59807,0.418219,0.234389,0.057864,0.110239,0.220375,5244899.0,22550407.0,115381.0,74.49,5466.429,76.714
Argentina,2021-09-02,0.894101,0.759582,0.885729,0.372303,0.319084,0.22448,0.344386,0.122127,0.503779,0.354132,0.526077,0.625119,0.45692,0.222857,0.068751,0.164294,0.245079,5244899.0,22633274.0,115381.0,74.46,5466.429,76.714
Argentina,2021-09-03,0.900625,0.74274,0.889238,0.347453,0.321849,0.190529,0.293333,0.118931,0.496981,0.321981,0.520154,0.635053,0.456711,0.254162,0.058705,0.151379,0.266114,5244899.0,22714330.0,115381.0,74.44,5466.429,76.714
Argentina,2021-09-04,0.89844,0.752052,0.884556,0.362455,0.305994,0.213913,0.321305,0.128093,0.535061,0.297744,0.454347,0.556564,0.408375,0.203729,0.046726,0.142279,0.319419,5244899.0,22762534.0,115381.0,74.42,5466.429,76.714
Argentina,2021-09-05,0.894138,0.782442,0.902127,0.362139,0.3265,0.208405,0.335216,0.127692,0.500219,0.299928,0.485005,0.615717,0.442078,0.218235,0.053558,0.134764,0.244788,5273430.0,22797109.0,115799.0,74.41,4075.857,59.714
